,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2858,24,student,single,high.school,unknown,no,no,telephone,may,wed,246,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
4805,37,blue-collar,single,unknown,unknown,no,no,telephone,may,wed,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
12540,49,admin.,married,unknown,unknown,no,no,cellular,jul,mon,630,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
17910,25,admin.,single,high.school,no,no,no,cellular,jul,tue,313,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31206,42,services,married,high.school,no,no,no,cellular,may,wed,990,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
25761,29,blue-collar,single,basic.9y,no,yes,no,cellular,nov,wed,128,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
9574,25,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,mon,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10176,49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,67,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
23169,60,unknown,married,unknown,unknown,yes,no,cellular,aug,tue,130,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
4300,41,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
24976,49,services,married,high.school,no,no,no,cellular,nov,tue,48,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
26438,32,admin.,single,university.degree,no,no,no,cellular,nov,thu,151,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
40068,32,admin.,single,university.degree,no,no,no,telephone,jul,thu,14,1,999,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,no
35807,47,services,divorced,high.school,no,yes,no,cellular,may,mon,953,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
5526,32,services,single,basic.9y,no,yes,no,telephone,may,mon,329,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2083,46,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,mon,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14979,52,technician,married,professional.course,no,yes,no,telephone,jul,thu,293,20,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
28489,26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,168,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
13429,27,technician,single,high.school,no,no,no,cellular,jul,wed,445,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36316,32,blue-collar,unknown,basic.9y,no,yes,no,cellular,jun,mon,314,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
40905,59,services,married,university.degree,no,yes,no,cellular,oct,mon,162,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,no
24363,43,technician,married,professional.course,no,yes,no,cellular,nov,mon,190,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
8194,59,retired,single,high.school,no,no,yes,telephone,jun,tue,103,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
16526,26,student,single,high.school,no,no,yes,cellular,jul,wed,312,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23210,53,unknown,married,basic.4y,unknown,no,no,cellular,aug,tue,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
25046,38,management,married,university.degree,no,no,no,cellular,nov,tue,61,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
15140,49,admin.,married,high.school,unknown,yes,no,cellular,jul,thu,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
33203,27,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,176,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
4346,36,services,single,unknown,no,no,no,telephone,may,tue,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
314,40,management,married,university.degree,unknown,yes,no,telephone,may,mon,358,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29331,32,blue-collar,single,high.school,no,no,no,cellular,apr,fri,151,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
17232,50,technician,married,university.degree,no,no,no,cellular,jul,fri,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
8016,24,admin.,married,high.school,no,no,yes,telephone,jun,mon,1330,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
28957,41,unemployed,married,basic.9y,unknown,yes,no,telephone,apr,fri,246,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
26674,56,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,thu,212,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
19382,42,management,married,high.school,no,no,no,cellular,aug,wed,588,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
30017,23,admin.,single,university.degree,no,no,no,cellular,apr,wed,341,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
10390,34,technician,married,professional.course,no,yes,yes,telephone,jun,mon,191,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
16726,26,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,236,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
2599,60,retired,married,high.school,unknown,yes,no,telephone,may,tue,220,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
2683,45,admin.,married,high.school,no,yes,no,telephone,may,wed,72,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
32607,29,admin.,divorced,basic.9y,no,no,no,cellular,may,mon,81,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
21225,41,self-employed,married,university.degree,no,yes,yes,cellular,aug,mon,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
40364,27,student,single,university.degree,no,yes,no,cellular,aug,wed,651,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
7983,33,services,single,university.degree,unknown,no,no,telephone,jun,mon,747,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
27926,25,admin.,married,university.degree,no,no,no,cellular,mar,fri,184,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,no
25222,50,admin.,married,high.school,no,no,no,cellular,nov,tue,87,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
41019,31,student,single,high.school,no,yes,no,cellular,oct,fri,716,3,999,0,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,yes
1159,25,services,married,professional.course,unknown,no,no,telephone,may,thu,125,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
20092,32,admin.,married,university.degree,no,no,no,cellular,aug,mon,270,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
12852,42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41137,42,admin.,married,university.degree,no,yes,no,cellular,nov,thu,419,3,999,1,failure,-1.1,94.767,-50.8,1.041,4963.6,no
1621,39,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
34324,50,self-employed,married,basic.9y,unknown,no,no,cellular,may,thu,291,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
5498,41,self-employed,married,high.school,no,no,no,telephone,may,mon,237,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
15059,32,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,thu,430,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
12130,37,self-employed,single,university.degree,unknown,no,yes,telephone,jun,mon,88,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
21603,30,technician,married,professional.course,no,yes,no,cellular,aug,tue,205,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
7189,33,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,119,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
25499,37,management,married,university.degree,no,yes,no,cellular,nov,wed,140,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
6138,35,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,521,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38348,33,admin.,married,university.degree,no,no,no,cellular,oct,fri,130,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,yes
11969,44,blue-collar,married,unknown,no,yes,no,telephone,jun,wed,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
2135,32,blue-collar,single,basic.9y,no,no,no,telephone,may,mon,178,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
18115,31,housemaid,single,high.school,no,yes,no,cellular,jul,wed,380,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
16205,40,blue-collar,married,high.school,no,no,no,cellular,jul,tue,405,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39059,19,student,single,high.school,no,yes,no,cellular,dec,thu,110,2,999,3,failure,-3.0,92.713,-33.0,0.712,5023.5,no
3742,36,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,123,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
13748,44,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
7250,33,admin.,married,university.degree,no,yes,no,telephone,may,thu,56,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
9088,48,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,94,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
7531,37,admin.,single,university.degree,no,no,yes,telephone,may,fri,570,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37363,59,admin.,divorced,professional.course,no,no,no,cellular,aug,tue,206,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
30391,33,technician,married,basic.9y,no,yes,no,cellular,apr,thu,144,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
13847,51,services,single,basic.6y,no,yes,no,cellular,jul,fri,48,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
4497,57,self-employed,married,unknown,unknown,no,yes,telephone,may,tue,446,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32849,39,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,158,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
12230,29,technician,single,university.degree,no,yes,no,telephone,jul,thu,109,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
18364,42,admin.,married,high.school,unknown,no,yes,cellular,jul,thu,141,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23682,53,self-employed,married,university.degree,no,no,no,cellular,aug,thu,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
20303,40,management,married,university.degree,no,no,no,cellular,aug,mon,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30815,33,admin.,single,high.school,no,yes,no,cellular,may,tue,659,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
2563,36,blue-collar,divorced,high.school,no,no,no,telephone,may,tue,531,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
26120,50,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,332,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
27516,46,technician,married,professional.course,no,no,no,cellular,nov,fri,38,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
32674,30,admin.,single,university.degree,no,yes,no,cellular,may,mon,67,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
24716,45,self-employed,married,university.degree,no,yes,no,cellular,nov,mon,487,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
18107,33,management,single,university.degree,no,yes,no,cellular,jul,wed,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26218,42,self-employed,married,high.school,unknown,yes,no,cellular,nov,thu,77,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
27441,40,management,married,high.school,no,yes,no,cellular,nov,fri,7,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
34181,27,self-employed,married,basic.9y,no,yes,no,cellular,may,wed,285,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
36100,49,admin.,single,university.degree,no,no,no,cellular,may,tue,362,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
15487,43,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,83,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
24692,53,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,mon,93,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
31089,41,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,488,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
38092,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,169,1,999,1,failure,-3.4,92.379,-29.8,0.768,5017.5,no
27750,33,admin.,divorced,high.school,no,no,no,cellular,mar,thu,41,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,no
31904,46,management,married,university.degree,no,yes,no,cellular,may,thu,458,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
18865,56,retired,married,university.degree,no,yes,no,cellular,aug,mon,270,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
6229,38,services,married,high.school,no,yes,no,telephone,may,tue,392,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23409,44,admin.,married,basic.9y,unknown,yes,no,cellular,aug,wed,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10116,43,management,married,high.school,no,yes,no,telephone,jun,thu,30,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
36368,24,student,single,high.school,no,no,no,cellular,jun,tue,225,1,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,no
26127,31,technician,single,university.degree,unknown,no,no,cellular,nov,wed,193,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
31096,48,blue-collar,married,basic.6y,unknown,no,no,cellular,may,wed,14,11,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
16557,30,management,married,university.degree,no,no,no,cellular,jul,wed,103,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
1980,37,technician,married,professional.course,no,yes,no,telephone,may,fri,834,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
4404,40,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
17273,27,admin.,single,university.degree,no,no,yes,cellular,jul,fri,83,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28188,35,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,381,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
26677,41,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,136,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
13705,31,admin.,married,high.school,no,yes,no,cellular,jul,thu,627,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
15113,24,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
30407,32,student,married,high.school,no,yes,no,cellular,apr,thu,753,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
40166,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,210,2,15,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
14501,26,admin.,single,university.degree,no,yes,no,cellular,jul,tue,83,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
1565,36,admin.,married,high.school,no,yes,no,telephone,may,thu,103,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
12215,28,admin.,single,university.degree,no,yes,yes,telephone,jul,wed,108,3,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,no
29563,42,services,married,high.school,no,yes,no,cellular,apr,mon,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10824,45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,262,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
14950,29,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,166,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6792,52,admin.,married,high.school,no,no,no,telephone,may,wed,643,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
588,45,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29368,36,admin.,single,high.school,no,no,no,cellular,apr,fri,193,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
19996,43,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,209,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34010,42,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
20010,32,technician,single,university.degree,no,yes,no,cellular,aug,fri,166,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
8784,35,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,thu,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
24643,42,technician,married,professional.course,no,yes,yes,cellular,nov,mon,126,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
24345,43,management,married,university.degree,no,no,no,cellular,nov,mon,150,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
13363,29,technician,married,professional.course,no,no,no,cellular,jul,wed,290,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23968,45,admin.,married,university.degree,no,no,no,cellular,aug,fri,27,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15108,35,admin.,married,high.school,no,no,no,cellular,jul,thu,490,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
28064,49,self-employed,divorced,unknown,unknown,yes,no,cellular,apr,fri,74,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,no
16238,30,admin.,single,university.degree,no,no,yes,cellular,jul,tue,135,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39347,36,admin.,single,unknown,no,yes,no,cellular,mar,thu,231,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,no
18725,25,admin.,single,basic.9y,no,no,no,cellular,jul,thu,39,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
40207,29,technician,single,professional.course,no,no,yes,cellular,jul,tue,178,2,15,2,failure,-1.7,94.215,-40.3,0.876,4991.6,yes
1182,51,technician,married,professional.course,no,no,yes,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
22184,30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15879,30,management,single,university.degree,no,no,no,cellular,jul,mon,211,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
13562,29,student,single,university.degree,no,no,no,cellular,jul,thu,104,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19404,43,technician,married,professional.course,unknown,no,no,cellular,aug,wed,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
36144,37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,224,7,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
21564,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23850,38,admin.,married,university.degree,no,no,no,cellular,aug,fri,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6664,44,technician,married,professional.course,unknown,yes,yes,telephone,may,wed,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10615,35,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30875,36,admin.,single,high.school,no,yes,no,cellular,may,tue,67,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
32367,30,services,single,high.school,unknown,no,no,cellular,may,fri,87,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
5350,33,technician,married,professional.course,no,yes,no,telephone,may,fri,83,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
11826,36,blue-collar,single,high.school,no,yes,yes,telephone,jun,fri,14,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
39181,34,blue-collar,married,high.school,no,yes,no,cellular,mar,fri,115,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes
9823,43,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38484,32,admin.,single,university.degree,no,no,no,cellular,oct,tue,96,1,999,3,failure,-3.4,92.431,-26.9,0.728,5017.5,no
37874,40,technician,married,high.school,no,yes,no,cellular,aug,mon,83,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
15934,57,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,769,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30352,23,student,single,high.school,no,yes,no,cellular,apr,thu,354,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
18277,30,admin.,single,high.school,no,no,no,cellular,jul,wed,95,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
39105,39,unemployed,single,university.degree,no,yes,no,cellular,dec,mon,387,1,6,2,success,-3.0,92.713,-33.0,0.706,5023.5,yes
9544,30,admin.,married,unknown,no,yes,yes,telephone,jun,mon,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6387,30,services,married,university.degree,no,no,no,telephone,may,tue,143,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25130,58,entrepreneur,married,basic.4y,no,no,yes,cellular,nov,tue,164,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
40587,32,services,single,university.degree,no,no,no,cellular,sep,thu,128,3,999,2,failure,-1.1,94.199,-37.5,0.884,4963.6,no
9002,47,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,955,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
36002,30,housemaid,married,high.school,no,yes,no,cellular,may,tue,84,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
